id,artist,title,album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
2S9APra92RbQOxBVKNhH4J,Celestial Alignment,"Perfect Time (From ""The Seven Deadly Sins"") [Lofi Beat]",lofi anime dreams,0.548,0.142,4,-23.907,0,0.0323,0.927,0.892,0.351,0.317,90.037,audio_features,123029,4
0TeYElHlc5OR2AXszt79AO,Celestial Alignment,"History Maker (From ""Yuri!!! On ICE"") [Lofi Beat]",lofi anime dreams,0.66,0.154,4,-22.108,1,0.0445,0.883,0.909,0.111,0.058,120.087,audio_features,146708,3
0jFa7PXmgv35CR7AtGRXnt,Celestial Alignment,"Unbreakable (From ""Carole & Tuesday"")",lofi anime dreams,0.79,0.242,0,-19.322,1,0.0669,0.232,0.89,0.102,0.394,79.966,audio_features,128795,4
2jRu7tJH0Imf0IrNrTGNEk,Celestial Alignment,"Blue Bird (From ""Naruto Shippuden"") [Chillhop]",lofi anime dreams,0.847,0.274,6,-15.054,0,0.127,0.219,0.539,0.144,0.557,90.03,audio_features,114593,4
0hF23lxX3wfqPams1SrzwR,Celestial Alignment,"Bygone Days (From ""Porco Rosso"") - Lofi Beat",lofi anime dreams,0.626,0.0666,10,-25.388,1,0.0458,0.723,0.866,0.102,0.197,80.042,audio_features,140136,4
4i9iZTZnIUhiOn2Flxfg1c,Celestial Alignment,"Carrying You (From ""Laputa Castle In The Sky"")",lofi anime dreams,0.841,0.139,8,-23.06,1,0.189,0.398,0.741,0.105,0.309,99.958,audio_features,153690,4
4S134chN3JZapGvFTtK1Wy,Celestial Alignment,"Floating Dead Leaves (From ""Naruto Shippuden"") [Lofi Beat]",lofi anime dreams,0.743,0.271,0,-16.92,1,0.0635,0.0949,0.887,0.071,0.66,180.076,audio_features,116735,4
1mlcwJRkwHPuZe23a1Lmat,Celestial Alignment,"Fly High!! (From ""Haikyuu!!"") - Lofi Beat",lofi anime dreams,0.597,0.104,1,-24.792,1,0.0482,0.0802,0.921,0.19,0.572,69.989,audio_features,123596,4
70e7Ns7U5BBbASPoXlSsFH,Celestial Alignment,"A Town With An Ocean View (From ""Kiki's Delivery Service"") [Lofi Beat]",lofi anime dreams,0.784,0.133,4,-23.075,0,0.0734,0.718,0.889,0.139,0.419,90.041,audio_features,223428,4
5mGRmise3vL0WmUZIZoKiF,Celestial Alignment,"Kamado Tanjiro No Uta (From ""Demon Slayer: Kimetsu No Yaiba"") [Lofi Beat]",lofi anime dreams,0.69,0.103,5,-23.567,1,0.0463,0.282,0.811,0.106,0.584,80.038,audio_features,106213,4
6HZjNICmZ0yVNtEuzmNKCU,Celestial Aeon Project,"The Name of Life (From ""Spirited Away"")",Anime Music: The Best Of,0.153,0.0552,1,-22.827,1,0.0325,0.982,0.957,0.119,0.157,48.294,audio_features,183840,5
03dV1FwT9QIugGnd7D1AYw,Celestial Aeon Project,"The Loneliest Girl (From ""Carole & Tuesday"")",Anime Music: The Best Of,0.303,0.0744,7,-27.427,1,0.0325,0.99,0.947,0.0897,0.158,100.216,audio_features,102890,4
7L0NH5I8iOLdrVnFjhEC4d,Hiroyuki Sawano,進撃gt20130218巨人,TVアニメ「進撃の巨人」Season 2 オリジナルサウンドトラック,0.159,0.197,9,-15.228,0,0.0312,0.505,0.94,0.127,0.125,85.869,audio_features,151400,3
2x0mgOB7MoBRRcJ6WcZmbK,Celestial Aeon Project,"Rise (from ""The Rising of the Shield Hero"")",Anime Music: The Best Of,0.665,0.255,7,-19.301,1,0.0337,0.841,0.784,0.0943,0.335,120.036,audio_features,100083,4
2n8kTAQBzarX2tCvfxyGKm,Celestial Aeon Project,"Phantom Joke (From ""Fate/Grand Order Absolute Demonic Front Babylonia "")",Anime Music: The Best Of,0.304,0.0318,7,-24.459,0,0.0341,0.984,0.892,0.0923,0.0605,104.068,audio_features,172430,3
2GInVITvUohYk1B8YgYdjL,Celestial Alignment,"Kanashimi Wo Yasashisa Ni (From ""Naruto"") [Chillhop]",lofi anime dreams,0.87,0.315,11,-16.072,0,0.0508,0.469,0.931,0.104,0.667,119.981,audio_features,124445,4
0YQjh9Y6yRDgsxiSkSg2yZ,Celestial Alignment,"L's Theme (Main Theme From ""Death Note"")",lofi anime dreams,0.767,0.176,4,-21.906,0,0.052,0.228,0.94,0.106,0.543,124.968,audio_features,103008,4
2Pq1Rv5nrrzf1UoYHekkVc,Celestial Alignment,"Realize (From ""Re:Zero - season 2 opening"")",lofi anime dreams,0.676,0.225,9,-21.613,0,0.0323,0.505,0.806,0.106,0.64,90.021,audio_features,107874,4
3aMCSaFL702oEELebmxq1R,Celestial Alignment,"One Summer's Day (From ""Spirited Away"") [Lofi Beat]",lofi anime dreams,0.797,0.128,11,-23.797,1,0.0733,0.392,0.849,0.118,0.239,85.024,audio_features,191948,4
68SoOAcgt7WZ7TR7FLR2xw,Celestial Alignment,"Traitor's Requiem (From ""Jojo's Bizarre Adventure: Golden Wind"")",lofi anime dreams,0.682,0.102,4,-22.969,1,0.0365,0.672,0.853,0.108,0.433,135.208,audio_features,101971,4
3RjCwFHSVaK5xZEA4nYAB2,Celestial Aeon Project,"Pokémon Theme (From ""Pokémon"")",Anime Music: The Best Of,0.132,0.0482,7,-23.455,0,0.041,0.981,0.95,0.102,0.112,74.332,audio_features,196826,3
5cNP6Ir3Su2Jxa7T2y6Odx,Celestial Aeon Project,"Cave of Mind (The Secret Cave) [From ""Howl's Moving Castle""]",Anime Music: The Best Of,0.163,0.0457,0,-21.58,1,0.0402,0.975,0.906,0.064,0.184,74.615,audio_features,137776,1
4Bjr96tLl42OikSujM0wuY,Celestial Alignment,"The Sixth Station (From ""Spirited Away"") [Lofi Beat]",lofi anime dreams,0.712,0.0293,4,-27.954,0,0.0462,0.402,0.924,0.0746,0.307,79.963,audio_features,210036,4
0NOwXJZyYWiAMxveB0KuFN,Celestial Alignment,"The Legend of Ashitaka (From ""Princess Mononoke"")",lofi anime dreams,0.797,0.205,1,-18.774,1,0.0466,0.548,0.808,0.0883,0.58,140.048,audio_features,95932,4
5cgtIf8Ff0QMsV6T30Emjk,Celestial Alignment,"The Girls Are Alright (From ""A Place Further Than the Universe"")",lofi anime dreams,0.673,0.0413,11,-28.099,0,0.0557,0.553,0.814,0.101,0.281,59.983,audio_features,92834,4
02RWD7iWFkJvNzUKSel7IC,Celestial Alignment,"Someday I'll Find My Way Home (from ""Carole and Tuesday"")",lofi anime dreams,0.696,0.0758,10,-29.284,1,0.0389,0.887,0.93,0.1,0.461,129.808,audio_features,111939,3
2YzAevmRJG5Qiw9bHB094L,Celestial Alignment,"Onegai Muscle (From ""Dumbbell Nan Kilo Moteru"") [Lofi Beat]",lofi anime dreams,0.844,0.299,5,-17.466,0,0.0817,0.0792,0.907,0.142,0.817,100.029,audio_features,84322,4
50qY5FyvCk7FNqZFjexQTL,Celestial Alignment,"Path of the Wind (From ""My Neighbor Totoro"")",lofi anime dreams,0.668,0.575,8,-13.224,1,0.0342,0.741,0.883,0.117,0.963,140.122,audio_features,89577,4
2TbKXYg110bxuow7Q19jQI,Celestial Alignment,"Lilium (from ""Elfen Lied"")",lofi anime dreams,0.662,0.0828,1,-21.068,1,0.0444,0.811,0.933,0.106,0.216,60.06,audio_features,138886,4
36MWZF2TmjiEZzVJPgz5aA,Celestial Alignment,Nausicaä of the Valley of the Wind - Opening,lofi anime dreams,0.812,0.418,5,-16.185,0,0.0387,0.792,0.901,0.129,0.812,89.912,audio_features,138798,4
2pLm1M30KCFRBUunsZHxE7,Hiroyuki Sawano,AOTs2M他2,TVアニメ「進撃の巨人」Season 2 オリジナルサウンドトラック,0.253,0.292,9,-16.982,0,0.039,0.0621,0.823,0.116,0.034,123.48,audio_features,129333,4
7mrHUh3IhyP6IMVlU3Rf9d,Celestial Aeon Project,Grim Fate,Warfare,0.594,0.576,10,-13.732,0,0.0363,0.046,0.876,0.116,0.834,159.934,audio_features,52447,1
1FgcWcuNNf1Z7KbAcInQp6,Celestial Aeon Project,It's an Ambush,Warfare,0.639,0.815,9,-13.604,1,0.0299,0.301,0.755,0.185,0.524,150.133,audio_features,54420,4
0q8WLWTRdN7XcNCoZIxCu9,Linked Horizon,Shoukei to Shikabane no Michi [TV Size],Shoukei to Shikabane no Michi [TV Size],0.408,0.943,0,-4.579,0,0.0913,0.226,0.0,0.352,0.807,178.076,audio_features,90090,4
3qpNyeV4wr3YeCVfrosVyN,Yoshiki,Red Swan - TV Edit -,Red Swan - TV Edit -,0.408,0.698,10,-5.053,1,0.0357,0.567,0.0111,0.151,0.385,131.853,audio_features,90909,4
7w9bgPAmPTtrkt2v16QWvQ,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",Curtain Call (Deluxe),0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,audio_features,326467,4
4hEl2wrneFEJbJ6SDYWd2f,Eminem,Not Afraid,Recovery,0.854,0.954,0,-1.185,0,0.246,0.543,0.0,0.201,0.67,114.609,audio_features,248133,5
1dWXQWIjjYWafYgw0zVGnG,Eminem,Without Me,Suicide Squad: The Album,0.914,0.64,7,-3.512,1,0.0738,0.00365,0.0,0.258,0.655,112.254,audio_features,295827,4
1MYlx4dBtiyjn7K8YSyfzT,Eminem,The Real Slim Shady,Curtain Call (Deluxe),0.947,0.655,5,-4.243,0,0.0609,0.0331,0.0,0.0433,0.787,104.485,audio_features,284800,4
17baAghWcrewNOcc9dCewx,Eminem,Mockingbird,Curtain Call (Deluxe),0.621,0.672,4,-3.892,0,0.276,0.21,0.0,0.13,0.228,83.808,audio_features,251267,4
6yr8GiTHWvFfi4o6Q5ebdT,Eminem,'Till I Collapse,The Eminem Show,0.551,0.851,1,-3.277,1,0.197,0.0748,0.0,0.0784,0.1,171.411,audio_features,297893,4
52JyHLUiugFECIYBWM2qdh,Eminem,No Love,Recovery,0.735,0.932,11,-2.86,1,0.224,0.128,0.0,0.175,0.318,129.583,audio_features,299507,4
3C7RbG9Co0zjO7CsuEOqRa,Eminem,Sing For The Moment,Curtain Call (Deluxe),0.677,0.812,5,-4.235,0,0.13,0.0018,1.93e-06,0.0741,0.166,163.851,audio_features,340267,4
2S9Hmv3pv86ScVA8XnFmOW,Eminem,Space Bound,Recovery,0.671,0.885,0,-3.464,1,0.132,0.0451,0.0,0.46,0.525,142.02,audio_features,278640,4
6sDQ4uiWw9OdVrCXFLSlZt,Eminem,Rap God,The Marshall Mathers LP2 (Deluxe),0.712,0.838,7,-2.679,1,0.313,0.403,0.0,0.809,0.607,148.138,audio_features,363521,4
4QVOTT9CM2ftSLwnYGNDjd,Eminem,Stan,Curtain Call (Deluxe),0.781,0.74,6,-5.065,0,0.208,0.0375,2.27e-06,0.449,0.527,80.056,audio_features,404427,4
62zu032QyCII3U0sZyjCzL,Eminem,Guilty Conscience,Curtain Call (Deluxe),0.706,0.771,7,-5.607,1,0.314,0.0461,0.0,0.333,0.47,90.949,audio_features,200213,4
7wFmQutRb7XUDo2mlftXa2,Eminem,Cleanin' Out My Closet,Curtain Call (Deluxe),0.905,0.767,9,-4.798,0,0.189,0.0772,0.0,0.12,0.871,147.983,audio_features,298960,4
4rc9kQ6qyssElIccFJgbJb,Eminem,My Name Is,Curtain Call (Deluxe),0.882,0.678,1,-6.165,1,0.312,0.0427,0.0,0.118,0.809,85.491,audio_features,268853,4
0Zh5U48tZNeAzzLTV1CVBE,Dr. Dre,Forgot About Dre,2001 (Explicit Version),0.925,0.737,8,-1.292,1,0.0777,0.092,0.0,0.169,0.603,133.946,audio_features,222240,4
1aUT4xl8iiYNr6emik4qTB,Dr. Dre,I Need A Doctor,I Need A Doctor,0.587,0.931,3,-4.426,1,0.467,0.103,1.16e-06,0.346,0.445,155.964,audio_features,283733,4
31Q9ZTF9x81BDonlObCbvP,Drake,Forever,Relapse: Refill,0.457,0.906,5,-2.278,0,0.342,0.249,0.0,0.182,0.54,104.02,audio_features,357707,5
0HNAPf0cLMkVQfwPl74kF3,Eminem,Ass Like That,Encore,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,audio_features,265480,4
5tkeJ3DUPRWyKfgU6NqabI,Eminem,Underground,Relapse: Refill,0.632,0.807,10,-3.489,0,0.409,0.126,0.0,0.568,0.55,107.316,audio_features,371453,4
2ye824NM1m7Nc2UPXtwZjL,Eminem,When I'm Gone,Curtain Call (Deluxe),0.515,0.74,10,-5.507,0,0.363,0.0493,0.0,0.258,0.765,75.922,audio_features,281133,4
3XJWghcE1JkQIqq22QY5cl,Eminem,Crack A Bottle,Relapse: Refill,0.516,0.874,9,-2.571,1,0.186,0.0864,0.0,0.173,0.391,169.561,audio_features,297520,3
7n8UWYTawkrcC1KBsY5XRc,Eminem,Beautiful,Relapse,0.727,0.696,5,-4.472,0,0.0706,0.251,0.0,0.0726,0.467,132.077,audio_features,392827,4
04h2uFDF3Ewr7orA6EDbQ3,Big Sean,No Favors,I Decided.,0.722,0.771,11,-5.5,1,0.32,0.634,1.75e-06,0.312,0.347,93.526,audio_features,325840,4
00t8f0jxCP556HvIoMulCZ,Eminem,Hailie's Song,The Eminem Show,0.753,0.737,9,-3.307,0,0.226,0.0154,0.000107,0.0794,0.499,161.869,audio_features,320707,4
5voKHxbIqgBU7fZMX8Lu0T,Eminem,Superman,The Eminem Show,0.803,0.757,4,-3.212,0,0.0597,0.0175,0.0,0.195,0.623,130.019,audio_features,350227,4
6C781pluv3BPxGHHCUJNYc,50 Cent,Patiently Waiting,Get Rich Or Die Tryin',0.738,0.674,1,-2.299,1,0.28,0.275,0.0,0.344,0.575,78.929,audio_features,288867,4
0PrLodAzseOnN1EACxuAfV,JAY-Z,Renegade,Curtain Call (Deluxe),0.764,0.724,1,-4.748,0,0.368,0.441,1.27e-06,0.177,0.826,84.797,audio_features,336133,4
728L1iTyBlaKz7VN7rlk53,Eminem,Shake That,Interscope Presents: Club Bangers [International Version (Explicit)],0.957,0.655,1,-5.354,0,0.0957,0.0382,3.09e-05,0.129,0.537,106.996,audio_features,270667,4
1dIlO8NNKs99ar0IsY1xdM,Eminem,The Way I Am,The Marshall Mathers LP,0.805,0.871,4,-2.778,0,0.245,0.144,0.0,0.316,0.334,87.338,audio_features,289267,4
1tLeqTShCWiIvChZTIPgvz,Eminem,Criminal,The Marshall Mathers LP,0.808,0.72,4,-6.265,0,0.291,0.136,0.0,0.249,0.561,101.947,audio_features,314133,4
6cTLMb7FncAoQNMUZPFrCT,Bad Meets Evil,Fast Lane,Hell: The Sequel (Deluxe),0.614,0.868,1,-3.833,1,0.28,0.0484,0.0,0.231,0.361,115.913,audio_features,249475,5
6Q3VZRj6MGoM7Ji1oYxRsK,Eminem,Yellow Brick Road,Encore,0.766,0.818,9,-3.545,0,0.249,0.293,9.39e-05,0.205,0.776,84.466,audio_features,346253,4
30Gd3snWllczPbz2Gd0JMe,Eminem,Like Toy Soldiers,Encore,0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,audio_features,296880,4
5mIBU2IZK5puR0oO9hDPxb,Eminem,Mosh,Encore,0.625,0.719,10,-3.326,0,0.24,0.672,0.0,0.7,0.524,72.532,audio_features,317813,4
6qQJLFpmM0bx5FKNr5pDfV,Eminem,Bad Guy,The Marshall Mathers LP2,0.586,0.795,10,-3.618,0,0.439,0.065,0.0,0.252,0.335,79.911,audio_features,434077,4
7mliwEVqxIuwLmHdTXlBrx,Eminem,Cold Wind Blows,Recovery,0.625,0.973,11,-0.501,1,0.427,0.133,0.0,0.746,0.577,168.999,audio_features,303733,4
41Ov4tNGvbIM7sVwWg54UM,Eminem,Almost Famous,Recovery,0.542,0.963,9,-1.482,0,0.318,0.0279,0.0,0.329,0.464,82.948,audio_features,292480,4
5W9K92NrPFIw9lSEhpd8oP,Eminem,You’re Never Over,Recovery,0.486,0.962,4,-1.615,1,0.304,0.021,0.0,0.0627,0.619,157.013,audio_features,305680,4
3HWOO3iq2MV38JQa3FMIaf,Eminem,Kill You,The Marshall Mathers LP,0.902,0.555,11,-8.377,1,0.383,0.152,0.000185,0.323,0.692,107.003,audio_features,264467,4
72F5MxJXzztR0omnr0BHRp,Eminem,I'm Back,The Marshall Mathers LP,0.877,0.597,4,-4.041,0,0.192,0.0133,4.6e-05,0.308,0.871,89.991,audio_features,310160,4
3q3GlTG8nU35F4OxxFz8Rv,Eminem,Bitch Please II,The Marshall Mathers LP,0.918,0.577,1,-3.009,1,0.13,0.0864,0.0,0.158,0.814,95.512,audio_features,288267,4
4PbhV8BYpnga2zdeSeqhcw,Eminem,Business,The Eminem Show,0.905,0.81,7,-4.538,1,0.211,0.0349,1.29e-05,0.124,0.486,96.441,audio_features,251760,4
7mBZ0lSEdnxJzYYd8sppCB,Eminem,Square Dance,The Eminem Show,0.76,0.677,5,-1.805,0,0.225,0.0294,0.0,0.0876,0.696,82.008,audio_features,324040,4
4jY8Ey5uVOMKoKjq9u7X7O,Eminem,Rock Bottom,The Slim Shady LP,0.857,0.644,6,-3.062,1,0.147,0.0741,0.00361,0.241,0.355,92.05,audio_features,214093,4
33aHjpcpGYdPC0huGsieuL,Eminem,Kings Never Die,Southpaw (Music From And Inspired By The Motion Picture),0.771,0.896,4,-5.289,0,0.129,0.0275,0.0,0.204,0.0593,112.505,audio_features,296133,3
4ubl63ZbqP6Zc0RgA038m3,Eminem,8 Mile - Soundtrack Version,8 Mile [Deluxe (International Version w/o weblink)],0.74,0.94,9,-4.195,1,0.285,0.125,8.33e-05,0.132,0.489,89.981,audio_features,359400,4
4z4rETivtcdIiqFMWWHzze,Eminem,White America,The Eminem Show,0.658,0.607,1,-5.678,1,0.205,0.0127,0.0,0.159,0.171,74.967,audio_features,324569,4
7zLGHiDWd9T1Rxw4PQCb13,Eminem,Walk On Water (feat. Beyoncé),Walk On Water (feat. Beyoncé),0.577,0.593,9,-4.816,0,0.137,0.8,0.0,0.623,0.575,120.611,audio_features,303781,5
5UEnHoDYpsxlfzWLZIc7LD,Eminem,River (feat. Ed Sheeran),Revival,0.757,0.748,8,-5.794,0,0.473,0.17,0.0,0.0759,0.693,90.052,audio_features,221013,4
2XDhuJvvx2wcIROXbfTTYr,Eminem,Believe,Revival,0.886,0.488,1,-5.628,0,0.184,0.166,0.0,0.343,0.114,130.064,audio_features,315347,4
01xhMrdCefADl7HSttJaf7,Eminem,Infinite,Infinite,0.637,0.862,10,-4.343,0,0.191,0.293,0.0,0.217,0.573,82.019,audio_features,251707,4
4GobZWa9KuHk6whyzN4lRy,Eminem,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,Chloraseptic (feat. 2 Chainz & Phresher) [Remix],0.872,0.732,1,-6.614,1,0.307,0.168,0.0,0.334,0.482,135.831,audio_features,296941,4
05CgKydlFJALNy4JTHeMgs,Eminem,Framed,Revival,0.744,0.821,7,-3.009,1,0.161,0.0113,0.0,0.259,0.762,145.982,audio_features,252960,4
0lc70Jh2s1iOMuv9XIEhFy,Eminem,Castle,Revival,0.612,0.819,7,-4.592,1,0.321,0.0274,0.000646,0.0938,0.279,84.977,audio_features,254760,4
7utC1F1aaearq1u9qS9kQT,Eminem,Deja Vu,Relapse,0.7,0.873,4,-1.88,0,0.208,0.208,0.0,0.229,0.571,84.023,audio_features,283520,4
22PJPy3Xf2EruWEeqNEOFH,Eminem,Old Time's Sake,Relapse,0.775,0.829,1,-1.933,1,0.304,0.0606,0.0,0.33,0.836,176.047,audio_features,278160,4
70lVHIHJE2tUXH7FxNOz3z,"Royce Da 5'9""",Caterpillar (feat. Eminem & King Green),Book of Ryan (Bonus Track Edition),0.706,0.745,10,-5.97,0,0.441,0.136,0.0,0.268,0.598,91.08,audio_features,283077,4
2xqAI0XVjrn3VpK0bWa0wD,Bad Meets Evil,Scary Moves,Game Tight,0.629,0.903,6,-6.676,1,0.286,0.0874,5.48e-05,0.322,0.829,92.914,audio_features,225253,4
2jt2WxXMCD4zjACthkJQVE,Eminem,The Ringer,Kamikaze,0.939,0.551,1,-9.126,1,0.291,0.0311,0.0,0.192,0.42,118.552,audio_features,337941,4
2XTquzYQAdT1Hk78bOUwsv,Eminem,Greatest,Kamikaze,0.809,0.737,1,-5.186,1,0.108,0.0441,0.0,0.341,0.367,80.025,audio_features,226938,4
60SdxE8apGAxMiRrpbmLY0,Eminem,Lucky You (feat. Joyner Lucas),Kamikaze,0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068,audio_features,244679,4
58QhkbaAkLFnn7JwAnAato,Eminem,Fall,Kamikaze,0.83,0.546,1,-5.716,1,0.295,0.227,0.0,0.112,0.535,182.973,audio_features,262494,4
28FGV3ORH14MYORd7s5dlU,Eminem,Not Alike (feat. Royce Da 5'9),Kamikaze,0.904,0.756,10,-3.746,1,0.32,0.0692,0.0,0.339,0.342,140.005,audio_features,288087,4
60Z57Wdrn0pEVpHI7d7GAX,Eminem,Stepping Stone,Kamikaze,0.616,0.684,7,-6.032,1,0.311,0.0305,0.0,0.376,0.312,179.503,audio_features,309638,4
3pAnZV3mgNKCABheAUatc3,Eminem,Guts Over Fear,SHADYXV,0.651,0.856,6,-4.253,1,0.212,0.353,0.0,0.227,0.508,140.013,audio_features,301000,4
3nU6ip6YOygqR3MJjFEb4Z,Eminem,Detroit Vs. Everybody,SHADYXV,0.531,0.759,11,-7.002,0,0.387,0.0706,0.0,0.318,0.304,175.89,audio_features,357387,4
1jo3TwNGCXfNdB5uba3ZVv,Eminem,Killshot,Killshot,0.893,0.651,0,-8.647,0,0.367,0.0995,0.0,0.371,0.6,105.835,audio_features,253580,4
4g32MdRoqwGKQd3NXIRhpU,Eminem,Good Guy (feat. Jessie Reyez),Kamikaze,0.696,0.634,9,-6.918,0,0.281,0.244,0.0,0.437,0.728,89.973,audio_features,142192,4
2tS9xMPn1Gtr6Y523rCuT6,Eminem,Drug Ballad,The Marshall Mathers LP,0.911,0.686,11,-3.582,1,0.0626,0.0266,0.0,0.102,0.641,104.76,audio_features,301973,4
2vbWpgFRbqbVZFybdCgm6M,Eminem,Berzerk,The Marshall Mathers LP2,0.738,0.875,11,-4.043,0,0.331,0.0223,0.0,0.247,0.664,95.073,audio_features,238746,4
49WcLDJOqgpl3yYkRM8AHL,Eminem,Go To Sleep,Cradle 2 The Grave,0.571,0.861,7,-2.696,1,0.383,0.00172,0.0,0.317,0.372,179.814,audio_features,282027,4
6s4kWgzQwsueo3mfllY1s6,The Notorious B.I.G.,Dead Wrong (feat. Eminem) - 2005 Remaster,Born Again,0.682,0.92,10,-1.544,1,0.278,0.177,0.00158,0.0443,0.835,82.228,audio_features,297427,4
5uSxM9u1HVdX32e6CIH9h4,Busta Rhymes,Calm Down (feat. Eminem),Calm Down: The Clash EP,0.513,0.827,1,-3.958,0,0.309,0.0287,0.0,0.181,0.378,115.029,audio_features,355667,5
5OY8EtE7tt2nM4c0oxhJY8,D12,Fight Music,Devils Night,0.75,0.849,0,-3.097,1,0.264,0.0803,0.0,0.333,0.771,89.501,audio_features,261093,4
3EBFAnRTOBR42LS2fn6O6u,Eminem,Never Enough,Encore,0.777,0.716,11,-5.327,1,0.347,0.294,0.0,0.665,0.593,95.756,audio_features,159787,4
0nKZeSrqH9u31NLoTUsYBR,Eminem,You Don't Know,Eminem Presents The Re-Up,0.767,0.864,10,-1.847,0,0.133,0.0116,0.0,0.0957,0.747,85.475,audio_features,257907,4
0KkrT0y1iht0tqgh9vrGd3,Eminem,Just Don't Give A Fuck,The Slim Shady LP,0.552,0.932,4,-1.818,0,0.258,0.000729,0.0,0.209,0.705,85.567,audio_features,242573,4
7ccTcabbJlCJiIqtrSSwBk,Eminem,Premonition - Intro,Music To Be Murdered By,0.847,0.637,1,-5.193,1,0.367,0.0258,0.000648,0.382,0.511,165.979,audio_features,173893,4
0q2vG0UVuy6ajjcpkQHdZM,Eminem,Unaccommodating (feat. Young M.A),Music To Be Murdered By,0.852,0.752,1,-5.793,1,0.0597,0.0169,0.0,0.394,0.389,89.95,audio_features,216600,4
0GQ5bFTVFFKpwNPc7KwQnB,Eminem,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Music To Be Murdered By,0.68,0.82,4,-4.197,0,0.151,0.0614,0.0,0.597,0.243,140.033,audio_features,234653,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Godzilla (feat. Juice WRLD),Music To Be Murdered By,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,audio_features,210800,4
5SiZJoLXp3WOl3J4C8IK0d,Eminem,Darkness,Music To Be Murdered By,0.671,0.623,2,-7.161,1,0.308,0.00998,7.55e-06,0.643,0.195,75.055,audio_features,337147,4
5mZXWEH2eh8zMZGCxT5aW0,Eminem,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",Music To Be Murdered By,0.458,0.966,1,-2.107,1,0.384,0.14,0.0,0.11,0.356,183.586,audio_features,286960,4
40YbWniIEmqy6s58fYXLUh,Eminem,Never Love Again,Music To Be Murdered By,0.747,0.899,5,-5.125,0,0.246,0.1,0.0,0.486,0.581,92.029,audio_features,177547,4
1lO9CZo6eDrOy0S7khgryG,Eminem,No Regrets (feat. Don Toliver),Music To Be Murdered By,0.756,0.747,9,-5.407,1,0.046,0.0048,0.00536,0.588,0.0687,134.935,audio_features,200947,4
3CJbxqRQ0JNCqboWDNUUeX,Eminem,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",Music To Be Murdered By,0.635,0.543,8,-5.941,1,0.067,0.0454,0.000678,0.272,0.036,98.743,audio_features,303000,4
1qwMkkRiD5jqLeUUjfgblh,Eminem,Lock It Up (feat. Anderson .Paak),Music To Be Murdered By,0.848,0.745,6,-3.052,0,0.221,0.0949,0.0,0.0796,0.516,137.024,audio_features,170227,4
7q0VdsXafFQIYfk3eZpwTq,Fat Joe,Lord Above,Family Ties,0.511,0.719,5,-6.261,1,0.117,0.198,0.0,0.545,0.61,77.481,audio_features,294775,4
2lPE6W6ONJKmBE6hLjpIYo,Eminem,Zeus (feat. White Gold),Music To Be Murdered By - Side B (Deluxe Edition),0.783,0.586,11,-8.068,0,0.204,0.159,0.0,0.389,0.312,177.024,audio_features,230399,4
6cS9PmLky2NhLOhpIsUlow,Eminem,Gnat,Music To Be Murdered By - Side B (Deluxe Edition),0.835,0.869,10,-4.582,0,0.27,0.248,0.0,0.462,0.82,140.945,audio_features,224656,4
1oHXeD1gQQCQUYHeHp2HMU,Eminem,Discombobulated,Music To Be Murdered By - Side B (Deluxe Edition),0.714,0.763,2,-3.275,1,0.259,0.049,0.0,0.129,0.527,84.873,audio_features,252579,4
6p8eFfPw3nQkf37aT3AkmK,Iron Maiden,Fear of the Dark - 2015 Remaster,Fear of the Dark (2015 Remaster),0.308,0.866,2,-5.671,0,0.059,0.000739,0.00141,0.232,0.227,109.825,audio_features,438120,4
70wXUzmg3tk3Ci2Ixg1YwO,Iron Maiden,Powerslave - 2015 Remaster,Powerslave (2015 Remaster),0.3,0.974,11,-5.341,0,0.104,0.0289,0.0492,0.242,0.331,136.138,audio_features,431520,4
4STDzTw4Z13mee7Ig4vi1n,Iron Maiden,Seventh Son of a Seventh Son - 2015 Remaster,Seventh Son of a Seventh Son (2015 Remaster),0.243,0.872,4,-6.058,0,0.0523,0.164,0.0175,0.158,0.0948,105.828,audio_features,594080,4
4OROzZUy6gOWN4UGQVaZMF,Iron Maiden,The Trooper - 2015 Remaster,Piece of Mind (2015 Remaster),0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,audio_features,252733,4
7C6K5CQkYOqCS1qcmGUQfV,Iron Maiden,Empire of the Clouds,The Book of Souls,0.249,0.789,4,-6.15,0,0.0496,0.0165,0.00239,0.104,0.19,76.293,audio_features,1081316,4
